SPCD,variant,n,rmse,bias,r2,common_name
119,NC,226,10.315321906531768,0.6934145395297683,0.7042804618965868,SPCD 119
119,OC,390,14.173772961085994,1.286943352149673,0.8058453536138684,SPCD 119
119,OP,152,14.518835729536892,-1.7824506689065482,0.8800899020327714,SPCD 119
119,PN,22,16.61837476985023,-6.869076887146456,0.722200128614459,SPCD 119
119,SO,279,14.358968162927825,0.2834965877150002,0.8131098501387661,SPCD 119
119,WC,154,14.078536335857814,4.163485539736735,0.9004547782068621,SPCD 119
119,WS,723,14.863553288430236,1.6700020730929974,0.7689104397788634,SPCD 119
120,OC,34,16.08787261376149,-2.6917220222781664,0.6904369127514288,SPCD 120
120,OP,1,55.43709155116425,-55.43709155116425,NA,SPCD 120
120,WS,1,18.05318831958487,-18.05318831958487,NA,SPCD 120
121,SN,749,10.805102928748221,-0.7841621852951621,0.6526793970203639,SPCD 121
122,BC,4505,12.589020043499318,-0.2116570100332823,0.8504294665593657,Ponderosa pine
122,BM,14501,12.103521707761594,0.1992678472825581,0.8657012975746006,Ponderosa pine
122,CA,4236,13.961063046530427,0.6293847191945369,0.8706322822782695,Ponderosa pine
122,CI,2846,13.256550185270346,0.6782743793265258,0.8494447059431915,Ponderosa pine
122,CR,6379,9.583812840446212,-0.08583077625310263,0.7120887644912514,Ponderosa pine
122,CS,1,32.43976520896733,-32.43976520896733,NA,Ponderosa pine
122,EC,5372,13.812253449028466,0.18823411060726797,0.843964959814296,Ponderosa pine
122,EM,5193,9.377767740157317,-0.08002423463507712,0.6585115395484192,Ponderosa pine
122,IE,1806,13.003558269987971,-0.09725969229710689,0.8067756474451352,Ponderosa pine
122,KT,3845,11.313801566754758,-0.33677569959586234,0.7188094425464678,Ponderosa pine
122,OC,3571,15.105791518787594,-0.06372825191876026,0.8586504407077187,Ponderosa pine
122,OP,7076,12.11116024085511,-0.08679573646718017,0.8657007797987577,Ponderosa pine
122,PN,22,10.524128665550544,3.399249760829456,0.9181734671026762,Ponderosa pine
122,SO,16066,11.23764021234763,-0.026891145064015885,0.872274122993064,Ponderosa pine
122,UT,531,10.590137847027377,0.46591868646860624,0.720534155972945,Ponderosa pine
122,WC,324,13.7984400432414,0.46636480739922503,0.8906226422236877,Ponderosa pine
122,WS,3470,16.116199881939533,0.45622380822707004,0.8732697118817663,Ponderosa pine
123,NE,9,10.434365833594839,0.6895647822059843,-0.47671721672682454,SPCD 123
123,SN,24,7.358593047218186,1.6711705557808794,0.7666397696942795,SPCD 123
124,OC,12,10.902126739933465,-1.5400385537517611,0.774783644801442,SPCD 124
125,ACD,142,11.267942872218372,-0.1319627488173498,0.6219419379766016,SPCD 125
125,CS,63,12.157101372342224,-1.2280648394263343,0.03916278479148316,SPCD 125
125,LS,2437,11.542371871128886,0.24805205402801037,0.5833082684205246,SPCD 125
125,NE,172,12.840723657422007,1.026637582128872,0.5901073784678694,SPCD 125
125,ON,2457,11.464858707550896,0.869004535620154,0.5813592327632869,SPCD 125
126,ACD,18,14.29274442981747,8.490037528580652,0.02441565885134478,SPCD 126
126,NE,428,8.863573907244685,-0.7728363429393377,0.5952815835314744,SPCD 126
126,SN,60,11.567740435270139,0.29327521826868586,0.5982554786820427,SPCD 126
127,CA,766,11.850486929825474,-0.17029233428250323,0.7677668660763404,SPCD 127
127,OC,279,11.959793747701777,-1.1217401647757608,0.7773442954073242,SPCD 127
127,WS,130,11.272003068893433,-2.093945765282983,0.8004927751205048,SPCD 127
128,NE,1,71.69065847501273,-71.69065847501273,NA,SPCD 128
128,SN,242,9.763318948458723,-0.9978338587862209,0.6786098639842704,SPCD 128
129,ACD,2112,10.878113777708894,0.032686117666028275,0.7727602173978038,White pine
129,CS,136,12.854603494538246,2.419493770207604,0.6946908892980287,White pine
129,LS,1142,10.69422963209662,0.30634441416854835,0.7704144174315581,White pine
129,NE,1960,11.470434632630392,0.9023569664091724,0.7539814747685634,White pine
129,ON,1164,11.202799104443825,-0.4099062215496016,0.7413410282517593,White pine
129,SN,254,10.908794478337837,-0.305890736451535,0.8120612628178381,White pine
130,ACD,3,8.009674206340309,-3.726407306193593,-0.16881361948465456,SPCD 130
130,CS,22,8.171182990468663,-2.4289859844065673,0.5817317400960044,SPCD 130
130,IE,2,23.95799441138843,-22.26884084434785,-6.086240694026164,SPCD 130
130,LS,142,9.541801628408285,-1.6704859714040394,0.6116508469042601,SPCD 130
130,NE,63,10.874383960971178,1.0414091799331433,0.46453685252321186,SPCD 130
130,ON,123,10.223248471522233,1.6340108397720472,0.5019006128701943,SPCD 130
130,PN,4,11.935002388513217,7.295328202158812,-2.7301284979068066,SPCD 130
131,CS,21,14.117083928214951,8.664523771925484,0.2907698687976692,SPCD 131
131,NE,209,10.385478308774708,-0.7827196931384756,0.7474494476227893,SPCD 131
131,ON,1,47.64870038317258,-47.64870038317258,NA,SPCD 131
131,SN,11372,10.408732865205456,0.4279226453435945,0.7456083565738154,SPCD 131
132,CS,67,12.36880634661204,-2.3306604585096347,0.5865738876911837,SPCD 132
132,NE,126,12.111927641957607,-0.7967464381038926,0.5285327935989155,SPCD 132
132,SN,826,10.185751302911305,-1.1823902502561023,0.7020362020330819,SPCD 132
133,BC,9,10.797803543846745,-9.761805015950742,-3.2311816626757413,SPCD 133
133,CR,106,5.0098112501649315,-0.1496946278324903,0.29523798257367895,SPCD 133
133,OC,715,6.804709793446151,0.46846696961184164,0.4294093244302615,SPCD 133
133,TT,126,3.9612495707230324,0.07101984714851273,0.6546782410354987,SPCD 133
133,UT,8374,3.9156323332562284,0.142628218141384,0.5432164996034664,SPCD 133
133,WS,1952,6.755839948128707,0.042378520080723625,0.4011907537805165,SPCD 133
134,CR,134,4.746468210815104,-0.3791976879971401,0.3713138110910139,SPCD 134
135,CR,2,7.07811903179547,4.816859029697579,-1.00399076113061,SPCD 135
136,LS,11,12.3204374783439,6.141109324141612,0.213338412772336,SPCD 136
136,NE,4,11.37185529830018,-5.549039444169605,0.6264478268987821,SPCD 136
136,ON,12,8.613387706240959,-3.3098555708649897,0.7228827433068247,SPCD 136
137,OC,10,24.085725472995794,-17.630784570955438,0.5198021905979535,SPCD 137
137,SO,3,12.68846745269382,-5.298990132113205,0.557159273630002,SPCD 137
137,WS,44,9.060132893901141,-0.19387258117474282,0.9279522592678602,SPCD 137
140,CR,60,4.017494494853549,-1.2396582426051859,0.4575917324013026,SPCD 140
142,OC,30,8.527625085923432,1.9014758163868783,0.4676225788584014,SPCD 142
142,UT,66,10.946268645956394,-1.1467485836434874,0.4128810047135655,SPCD 142
142,WS,100,8.685148591268034,-0.7542139761629327,0.39378070662754583,SPCD 142
143,CR,288,4.602657838623716,0.3812458232939034,0.5879543451386537,SPCD 143
201,OC,12,13.710556368789145,-1.5477957267803326,0.4635547511769478,SPCD 201
201,WS,38,12.270361474720959,-1.1802624275557585,0.7812544552569305,SPCD 201
202,BC,14451,19.56025173439248,-0.10948520819116975,0.8117332166128756,Douglas fir
202,BM,8876,12.868850607687587,-0.3241010000792154,0.8197368304437774,Douglas fir
202,CA,9248,15.355319966343721,-0.23459539739536903,0.8800396567016843,Douglas fir
202,CI,16090,13.736990607872253,-0.14388193659589252,0.6910585716553812,Douglas fir
202,CR,2649,9.836364335272416,-0.1109227352822076,0.7019121043834347,Douglas fir
202,EC,15816,14.892805043406474,-0.25519830904034657,0.8073393985146733,Douglas fir
202,EM,12297,10.04979961179146,-0.4004634607542763,0.6712958606234953,Douglas fir
202,IE,11754,11.814828994555956,-0.3037674731666866,0.7921533551694656,Douglas fir
202,KT,13017,12.301641447049775,-0.2815881504508314,0.6793167025458293,Douglas fir
202,LS,6,6.140893364419938,-4.7804246429870805,0.7283208790725704,Douglas fir
202,NC,13315,19.409006475235177,-0.028825817128313263,0.8666541197389415,Douglas fir
202,NE,2,4.139947551087309,4.136997553689826,-0.9043517473059792,Douglas fir
202,OC,7384,16.501608960987884,-0.5290693999885641,0.8702599250633163,Douglas fir
202,ON,2,9.954101241036378,-4.932510954994214,-0.7614956714098127,Douglas fir
202,OP,15840,19.748130143742394,-0.17620986403750818,0.8501068644585384,Douglas fir
202,PN,24768,17.912293582695593,0.2112098503283508,0.8649446293034494,Douglas fir
202,SO,877,15.551989537825985,1.1337315972721618,0.8229442868412362,Douglas fir
202,TT,83,5.664556175343368,0.1814610128552299,0.7693343916405969,Douglas fir
202,UT,1495,11.051431653115133,0.42274279759035954,0.7032204995089829,Douglas fir
202,WC,18778,19.253278321730008,-0.19802257856744837,0.8652631240973052,Douglas fir
202,WS,3213,14.479668463690693,-0.7391482522339153,0.8896349744463498,Douglas fir
211,BC,4,19.84395283808205,12.142675355069487,0.8752150001417996,SPCD 211
211,CA,3,5.453382255599866,-3.7898649574480507,0.5097904721039865,SPCD 211
211,NC,172,11.182871557950811,-0.15714918283390708,0.9405763868348813,SPCD 211
211,OC,2549,19.070212943290684,0.5093924379963695,0.8229136427900563,SPCD 211
211,OP,16,12.340089658966114,7.040669426506279,0.8905948880790007,SPCD 211
211,PN,8,4.6575121671178925,1.148028872792107,0.6072659537316896,SPCD 211
212,EC,1,90.90565906358458,-90.90565906358458,NA,SPCD 212
212,OC,9,34.46528069336988,24.16462744397703,0.7882190935131741,SPCD 212
212,OP,1,36.926277219351064,-36.926277219351064,NA,SPCD 212
212,PN,2,3.2848356282400966,2.605589730925722,0.6433009882791567,SPCD 212
212,WS,22,23.038579289294763,10.970348654145262,0.9206814503023805,SPCD 212
221,CS,5,6.497259207516218,4.674740898922494,0.8628334507094675,SPCD 221
221,SN,324,13.519572885819448,-1.4573462369533845,0.6798927038693401,SPCD 221
222,SN,546,11.24022642052167,0.13221273513151063,0.7197590086780203,SPCD 222
231,AK,2,0.5590661190111127,-0.3404020438804629,NA,SPCD 231
231,BC,86,5.953780218734762,0.38667163299066926,0.6117114635184187,SPCD 231
231,BM,35,6.12788382756767,-0.6944355236213464,0.0645478047321224,SPCD 231
231,CA,48,5.605920396959546,0.6088868147127879,0.6586009731044502,SPCD 231
231,EC,40,3.060806714384607,-1.2815543804421397,0.6947799802790612,SPCD 231
231,IE,109,3.1883786526018114,-0.7700827312919443,0.5617584327469098,SPCD 231
231,KT,28,2.907674969963497,0.5295691032118589,-0.5504996035243377,SPCD 231
231,NC,12,9.277805122533023,-0.557843870785765,0.3912888976867456,SPCD 231
231,OC,35,5.705292028685898,-1.8021484826588476,0.7314688700422999,SPCD 231
231,OP,108,6.113030325234465,0.6823642024578659,0.6097916559581291,SPCD 231
231,PN,48,5.668612399835229,-0.49615823706628503,0.6906851623466816,SPCD 231
231,SO,3,6.1771460621225875,-5.6260218270170625,-3.6407324493941813,SPCD 231
231,WC,247,6.003674038873799,-0.16282857219271663,0.5540629448875825,SPCD 231
231,WS,27,4.321941997231431,-0.8392273600767006,0.7770681356963014,SPCD 231
241,ACD,2763,5.9002943287412934,-0.20767592904830376,0.7405954692812244,White cedar
241,LS,3951,6.48100990487463,-0.10203243482363533,0.5874628478811801,White cedar
241,NE,1406,5.891959475798517,0.14676018493980672,0.7423325227482931,White cedar
241,ON,3734,6.4750914747130315,-0.2768532380019907,0.5985188621841,White cedar
242,AK,2195,11.14596308209062,0.07267303844678544,0.761931866200164,SPCD 242
242,BC,1680,12.910179831884495,-0.20586599414816498,0.8851259552029112,SPCD 242
242,CA,10,9.483081065528246,-1.7299512986736958,0.9000168699464329,SPCD 242
242,EC,1291,11.589909762113507,-0.8911340036686171,0.8958803008722811,SPCD 242
242,IE,3171,10.613300289057843,-0.05233375083512119,0.8609423362467178,SPCD 242
242,KT,681,8.742167229084526,-0.08813666011088207,0.8966677472552812,SPCD 242
242,NC,54,19.768811452750764,1.147732106694226,0.8485677564712923,SPCD 242
242,OC,4,11.024864632747192,7.32850489066381,0.9484681034811098,SPCD 242
242,OP,749,14.508767305389133,1.0406753808364606,0.8785424520239592,SPCD 242
242,PN,2411,14.34852592305814,-0.5082172997115446,0.8765746451894435,SPCD 242
242,WC,2352,14.288626290332346,0.5852143325817508,0.8930848324853994,SPCD 242
251,CA,4,1.6106724809350477,-0.7035528410870682,-0.5373427204986441,SPCD 251
251,OC,30,7.848166622268024,3.2785545341960898,0.6657037135891446,SPCD 251
251,WS,41,7.404812171258854,-0.6780395443458592,0.8337901859294079,SPCD 251
260,SN,15,5.00629670938445,-0.4558283909472048,0.9673481146165243,SPCD 260
261,ACD,2662,8.508342672131835,-0.3451529170599196,0.7513689363795043,Eastern hemlock
261,LS,539,9.400704216780104,-0.5464179916590359,0.7087154591357807,Eastern hemlock
261,NE,2615,9.354557877602215,-0.1060324809533842,0.7206164738978267,Eastern hemlock
261,ON,534,9.751415887095787,0.22266472841757076,0.6785251891104835,Eastern hemlock
261,SN,109,10.716144408682197,-3.485897563910249,0.7495187125231453,Eastern hemlock
262,SN,1,23.39989003729388,-23.39989003729388,NA,SPCD 262
263,AK,14144,13.13574216669827,0.08933717141126989,0.78576324929249,Western hemlock
263,BC,3739,14.642605684432256,0.515344876495322,0.8669214094584984,Western hemlock
263,CA,2,2.0486647952754966,1.8196157925394338,0.9948328378659265,Western hemlock
263,EC,1800,13.762747262349452,0.7356476356012795,0.8953403442134051,Western hemlock
263,IE,1425,10.826004384552688,0.20214574594406554,0.8461971254819802,Western hemlock
263,KT,282,11.449635825789606,-0.0811769915386997,0.8473282403601259,Western hemlock
263,NC,1302,14.632259531577903,0.42766493709674974,0.8345348494404353,Western hemlock
263,OC,73,17.086458595545512,-0.18843548984493882,0.7963543563335671,Western hemlock
263,OP,3098,15.190461407043315,-0.17508282302376676,0.8561873836858849,Western hemlock
263,PN,10253,15.691322372827562,0.07992433198958941,0.8545987839786181,Western hemlock
263,SO,33,10.188707781026864,-1.5590888253530915,0.8965606776071421,Western hemlock
263,WC,9772,14.237830590520993,0.12315326950984462,0.8773095913186394,Western hemlock
264,AK,8863,9.294448579655306,-0.044323910303731485,0.7421135126840178,SPCD 264
264,BC,1097,11.35177064505392,0.8325212830542043,0.8642786754637399,SPCD 264
264,BM,63,11.196904947000972,0.38389436244865066,0.7260852739572379,SPCD 264
264,CA,221,10.963992480687777,0.803705166431037,0.8921023723691794,SPCD 264
264,EC,1771,11.42468110332928,0.6976853029944554,0.8476444308462848,SPCD 264
264,IE,1137,8.901459742262682,0.11991006458671553,0.8428470271603556,SPCD 264
264,KT,319,8.42084856425657,-1.2177242040967378,0.8252244916620594,SPCD 264
264,OC,331,12.423090404548327,2.579640694462138,0.8305449799635053,SPCD 264
264,OP,1410,11.46103777879531,0.9500890918935812,0.8419144275611534,SPCD 264
264,PN,144,15.687157351712349,6.7502314319881185,0.8863520575281749,SPCD 264
264,SO,2030,11.377239982397562,0.5215346972177469,0.8553697430803473,SPCD 264
264,WC,2512,11.784384663180584,0.05836413339380309,0.8748347243584437,SPCD 264
264,WS,731,11.153084668425263,-0.5099886437663906,0.8455118105901296,SPCD 264
300,CR,9,3.34868304725054,1.434752794092941,-0.2374767441776513,SPCD 300
303,SN,7,8.556652766501138,5.4570075088012535,0.19524472369737378,SPCD 303
310,BC,2,25.63154000226264,-25.40309091877743,-104.11613486201436,SPCD 310
310,IE,5,9.311937218684426,-4.8271714910743375,-3.2841983579407232,SPCD 310
310,KT,3,12.231404687374816,-9.735769015914691,-6.3981612397638,SPCD 310
310,SN,1,14.873691255617583,-14.873691255617583,NA,SPCD 310
310,UT,1,12.366766866067977,-12.366766866067977,NA,SPCD 310
311,SN,90,7.0416540535749705,0.8651871181287698,0.8677905533537094,SPCD 311
312,BC,422,14.389493091794284,-0.7285946438948959,0.6350567499470583,SPCD 312
312,CA,595,10.537597061625402,0.2676445813259723,0.5961102560000627,SPCD 312
312,EC,106,13.368228815662802,-1.9832044614202562,0.5311433349014847,SPCD 312
312,NC,284,15.622929441158334,0.21368485560900208,0.4446585567853042,SPCD 312
312,OC,386,11.605111670368364,0.8718235355718539,0.6023568509168714,SPCD 312
312,OP,675,14.96203957943728,0.7633255843014072,0.5819733629855485,SPCD 312
312,PN,1864,14.27561997283889,0.01874557747531861,0.6731039013238846,SPCD 312
312,SO,2,12.506031659051917,-9.809829093453274,-0.18261495544203288,SPCD 312
312,WC,850,14.98177300392338,-0.4539514989039757,0.6308807303410547,SPCD 312
312,WS,170,11.411016803544763,-1.5277131076828139,0.6021938340647133,SPCD 312
313,ACD,2,4.1849015850256785,-3.503610482358119,0.9356716206561968,SPCD 313
313,CA,14,11.080093251906932,-4.641203014105761,0.555416831196754,SPCD 313
313,CI,4,18.985940182239823,11.566470379742183,-0.7356168503332592,SPCD 313
313,CR,15,6.412562097438452,-4.332733136189094,0.36931054212416803,SPCD 313
313,CS,678,8.34765447175765,-0.3308662964750686,0.6115025098688371,SPCD 313
313,EM,2,10.657440140587068,0.03715211889240777,-11.620114483355167,SPCD 313
313,KT,5,8.076650108843808,-3.5175224301001515,-1.0133418821199598,SPCD 313
313,LS,378,7.676975777489673,0.005740586460587235,0.6107507743107918,SPCD 313
313,NE,81,11.029898678057624,3.630243363839549,0.3263374884424841,SPCD 313
313,OC,7,12.265553646750435,4.505007176398165,0.4384714726687743,SPCD 313
313,ON,361,7.99006281964553,-1.931134952734179,0.5946279895002538,SPCD 313
313,SN,116,9.031309679060673,-3.220884552597914,0.7158359106420643,SPCD 313
313,UT,7,9.633221544284407,-4.005472748714544,0.30873382354180645,SPCD 313
314,CS,69,8.166879561448058,-2.448992077324246,0.8139688748617877,SPCD 314
314,LS,2,9.259273128301656,-7.174636399841699,-37.10406171755073,SPCD 314
314,NE,6,14.759037712007329,7.379407598195902,0.4276438952893684,SPCD 314
314,ON,3,7.172080832389375,7.063344771977737,-0.19934894092472488,SPCD 314
315,ACD,762,4.053505736466129,0.06512189227301964,0.7866742512494186,SPCD 315
315,LS,11,4.165854640906751,-4.044069590966115,0.7423465360013641,SPCD 315
315,NE,544,4.00377853980257,0.08578950967788955,0.8098669503626826,SPCD 315
315,ON,8,5.157850388956281,-2.403478715453544,0.6305080467381048,SPCD 315
315,SN,23,7.602848773769083,0.7299475663430977,0.13470058539735463,SPCD 315
316,ACD,6598,8.151673444546745,0.10810678406269279,0.7685662780832586,Red maple
316,CS,893,9.208728192938702,-0.4064551193856994,0.853862351313312,Red maple
316,LS,4655,8.866397534936205,0.006934751760215476,0.7701207882287399,Red maple
316,NE,7901,9.444655288261002,0.15411857986774255,0.7362237186838856,Red maple
316,ON,4753,8.807514663888893,-0.16607629072374291,0.7652281119231352,Red maple
316,SN,2839,8.44910127307713,-0.46516828556948325,0.825866596709969,Red maple
317,ACD,13,12.306798217161722,8.695582086090273,0.2991160810927982,SPCD 317
317,CS,843,10.552969116559634,0.26797067902425986,0.6854127469482818,SPCD 317
317,LS,223,12.232583615228402,0.8011170300825955,0.584002392725816,SPCD 317
317,NE,56,11.917221517823585,0.7648383601655527,0.7247492544774019,SPCD 317
317,ON,258,13.256995580204121,-1.6280620015369431,0.5883071795982664,SPCD 317
317,SN,20,16.27137595784996,8.52989876840692,0.2612581948109667,SPCD 317
318,ACD,2953,8.079537590742401,-0.1626380287271088,0.7772966652916721,Sugar maple
318,CS,2358,9.02367280741522,-0.39375499742529413,0.8252712793400369,Sugar maple
318,LS,4151,9.0971361192379,0.2154826445189695,0.7692547263804146,Sugar maple
318,NE,3601,9.553792644150894,-0.2501463340136727,0.7405005880987072,Sugar maple
318,ON,4076,8.796515399633696,-0.061339409667910884,0.7898977807400103,Sugar maple
318,SN,203,9.443903736385831,-0.5009757826611669,0.8164328126963948,Sugar maple
319,ACD,160,3.3611590752297555,0.24307866354606955,0.301545628284703,SPCD 319
319,LS,115,1.7059806375291757,-0.04586993024746089,0.7652870220711927,SPCD 319
319,NE,85,3.581999345400331,-0.5666160453407478,0.27833696348952397,SPCD 319
319,ON,116,2.455927861907947,-0.3395564291192699,0.7887242049113358,SPCD 319
319,SN,1,29.04828288584396,-29.04828288584396,NA,SPCD 319
320,ACD,4,31.52139880554172,-26.68997783111664,-2.229245850604938,SPCD 320
320,NE,19,8.833360804905649,4.685524757352186,0.5401109717129591,SPCD 320
320,ON,2,36.19394721616049,-33.98083005080679,-7.384011616551755,SPCD 320
321,BC,82,10.517072071888473,-1.7740462275689421,0.01366300204943327,SPCD 321
321,BM,99,6.276134295843555,-0.9584256797179955,0.11784725474610402,SPCD 321
321,CI,21,4.918863355465906,-3.5466830297055725,0.24271890922656636,SPCD 321
321,CR,7,10.978054293901215,5.670658399509974,-1.440233937153844,SPCD 321
321,EC,133,9.095220994778543,-0.9186784541512679,0.35257272190176703,SPCD 321
321,EM,3,0.6313590417811739,-0.6313590417811739,NA,SPCD 321
321,IE,242,6.573708747370214,-0.15960947567548273,0.5869961662521199,SPCD 321
321,KT,31,5.154164577557037,-1.3600386886648241,-0.1800573821454423,SPCD 321
321,OP,45,8.933729064382034,-4.159829908220506,-0.3806922999800366,SPCD 321
321,PN,3,23.878936294058995,-20.64884020816266,-3.028125892324608,SPCD 321
321,UT,46,5.4778550384464175,2.8357208842960415,0.73411977119855365,SPCD 321
321,WC,15,8.716891431878576,-2.9147481698595277,0.24505678031835298,SPCD 321
321,WS,2,3.5103852928153754,-3.4838659148880002,-48.29121961605796,SPCD 321
322,BC,53,5.123255267541926,0.02282344523301567,0.5899793437730141,SPCD 322
322,CR,33,5.122857843329844,-2.732259198989672,0.6773537522415263,SPCD 322
322,TT,94,5.640982890852811,0.25729170375631144,0.637229311241814,SPCD 322
322,UT,941,5.5584075853145984,0.9216720937944057,0.6702360325139709,SPCD 322
330,CA,46,4.495526747167707,-1.7820472233609284,0.44546787719695313,SPCD 330
330,OC,20,4.662670899384677,-3.4066469664138523,0.044268604639247755,SPCD 330
330,SN,6,10.620614456167353,-3.9729709399792292,0.7658859468806092,SPCD 330
330,WS,6,5.786692652185525,-4.848694540315183,-3.4319456861429627,SPCD 330
331,CS,158,6.22730202862998,-0.039283946394267626,0.7010126955028443,SPCD 331
331,NE,1,16.866822233007277,-16.866822233007277,NA,SPCD 331
332,NE,45,9.948472702879881,4.168478980762672,0.7031320511207197,SPCD 332
332,SN,19,9.320669502971812,0.25868476982453714,0.8235502161941172,SPCD 332
333,CA,342,5.843066509355992,-0.2657011114370499,0.37954626768618327,SPCD 333
333,OC,175,6.634620528820792,-1.7378402140294735,0.38442072454476695,SPCD 333
333,WS,109,5.363450728717197,-0.9226146117632281,0.39359267648805807,SPCD 333
341,CA,2,9.508616649423747,-8.837285704943987,-4.650861911606155,SPCD 341
341,CS,16,11.874609108541089,3.891750712959121,0.5902467374336449,SPCD 341
341,LS,1,46.59409663154031,-46.59409663154031,NA,SPCD 341
341,NE,40,8.241910967475302,-1.6477312697201218,0.7697313887672146,SPCD 341
341,SN,44,13.141280845243388,-8.091459011181874,0.507499943694723,SPCD 341
345,CS,1,11.666485918252185,11.666485918252185,NA,SPCD 345
345,NE,2,33.448690817796574,-32.83228046713477,-21.832957498460175,SPCD 345
345,SN,6,6.799595644695301,-1.3763902503061471,0.5789420608325486,SPCD 345
351,AK,317,10.299701184184082,-0.4672773072165798,0.5679392000560319,SPCD 351
351,BC,988,13.526052260996837,-0.1966546444301296,0.6232532951457204,SPCD 351
351,BM,23,7.7004416724086,-2.155282411084121,0.81758331550937835,SPCD 351
351,CA,73,11.432384388385662,0.5846080844590477,0.6665361991237155,SPCD 351
351,EC,114,11.5428176639159,1.2692015980570863,0.6096164803928614,SPCD 351
351,IE,32,16.523512100110587,-5.075166776613996,0.5794335964224497,SPCD 351
351,KT,5,7.967977220642577,-6.053310646927403,-0.6363056955845108,SPCD 351
351,NC,1091,13.41381747934885,-0.07048093599319437,0.5099933894094895,SPCD 351
351,OC,269,12.339068075156682,-0.2747126850248112,0.6802866377220564,SPCD 351
351,OP,1250,13.650897368173505,-0.7013289367198884,0.6101464941100403,SPCD 351
351,PN,5569,13.581851003795514,0.24313663877234015,0.6400488187698734,SPCD 351
351,SO,2,3.007351292321642,-2.9074161891792265,NA,SPCD 351
351,WC,1336,13.51557511385672,0.10715762920426461,0.6116086709176118,SPCD 351
351,WS,6,14.855832570830799,5.137842591013215,0.37519287437778714,SPCD 351
352,BC,12,9.373797740121836,-3.0220861315600325,0.4072979151924908,SPCD 352
352,BM,1,2.0018816159088644,-2.0018816159088644,NA,SPCD 352
352,CA,144,12.432450003029091,-1.1539725748938392,0.6140499902302633,SPCD 352
352,EC,30,7.455766344537504,-0.30303546596830416,0.6955651433288852,SPCD 352
352,NC,42,12.17537760043057,0.6952090373911931,0.66918498795779,SPCD 352
352,OC,95,11.188481352213353,-0.3691254717365655,0.7665582170995273,SPCD 352
352,OP,11,12.472744256668182,-3.8262823029401614,0.45285747981740077,SPCD 352
352,PN,1,12.801458961811818,-12.801458961811818,NA,SPCD 352
352,SO,10,3.9515208443335146,-3.0647913252159444,0.23307873363446707,SPCD 352
352,WC,11,15.462304565017307,-8.01720236828396,0.35110523624278955,SPCD 352
352,WS,71,12.068638280750715,0.9196035088644801,0.7807088682757203,SPCD 352
353,CR,1,2.740882729771265,2.740882729771265,NA,SPCD 353
355,CS,3,42.0927931549722,-41.53331929353677,-39.06590231227505,SPCD 355
355,LS,2,45.05691373702133,-43.91054072753771,-15.777896491780012,SPCD 355
356,ACD,32,3.953726370792116,-0.7313379609296471,0.9067309214484112,SPCD 356
356,CS,54,4.08211500524201,-1.9730766955947747,0.731848256903006,SPCD 356
356,LS,101,4.322469233537791,-1.3198657876437865,0.8102696794929661,SPCD 356
356,NE,186,7.1454828984160175,-0.49114392212249236,0.7650917633224483,SPCD 356
356,ON,105,4.694653241213801,0.0754751994052972,0.6245809880107214,SPCD 356
356,SN,40,7.096694390562154,-2.747491930832824,0.8430078825653481,SPCD 356
357,ACD,1,27.301978439229767,-27.301978439229767,NA,SPCD 357
357,CS,5,5.419570851607345,-4.538104386175615,-0.23618468920841584,SPCD 357
357,LS,3,8.261329001686988,-8.129420990928951,-2.302397913263606,SPCD 357
357,NE,2,3.355495618984278,2.9008597168865933,0.9069475136444406,SPCD 357
357,ON,5,4.441805590298803,-4.315426041937902,0.3940529206999478,SPCD 357
357,SN,7,2.246986013679283,1.0114433574179802,0.9196236643476785,SPCD 357
361,BC,297,11.072862926418438,-0.23445086028516737,0.5136223828448864,SPCD 361
361,CA,770,9.092322538934186,-0.03406899463135294,0.7041958621584937,SPCD 361
361,NC,805,10.931293385552072,0.17288119951523814,0.7218909257016293,SPCD 361
361,OC,1040,12.081662961366625,-0.6203831241412123,0.6703855696046754,SPCD 361
361,OP,710,10.921332905069914,0.391685530741603,0.5447672589421374,SPCD 361
361,PN,214,11.00050322506889,0.8084829920629429,0.4849570961793156,SPCD 361
361,SO,2,8.227846261924661,-5.630281820978507,-1.7078981643947042,SPCD 361
361,WC,265,12.689508314992782,-0.6461956845690104,0.486662213995502,SPCD 361
361,WS,165,13.8179414052844,0.6059154076296719,0.6994612202268098,SPCD 361
362,CR,1,2.1100873045874415,-2.1100873045874415,NA,SPCD 362
367,CS,80,3.365717368396807,-1.5386526123331121,0.7955403781112924,SPCD 367
367,NE,18,2.651646715065463,-0.26448863277140283,0.4544735110891627,SPCD 367
367,ON,1,9.391216791390583,-9.391216791390583,NA,SPCD 367
367,SN,13,4.997170879999026,-2.465777541957411,0.6996712112253891,SPCD 367
370,SN,67,5.5404018844009615,-1.6601079841860626,0.927808843031192,SPCD 370
371,ACD,2653,7.972621230763601,-0.7223073746143613,0.7146484361989017,Yellow birch
371,LS,560,8.902755920415254,-0.47617335302526315,0.6482870792196636,Yellow birch
371,NE,1838,9.024463559733816,-0.2596449384291355,0.6827700995762427,Yellow birch
371,ON,535,8.561291532926996,-0.45865765027964384,0.7107283424957253,Yellow birch
371,SN,25,12.589208656705438,5.301348505219053,0.5302461794395874,Yellow birch
