year,ba_q025,ba_q25,ba_q50,ba_q75,ba_q975,tpa_q50,qmd_q50,variant,region
12,55.164287629131046,56.97685247021652,58.44259496802198,60.232701618664294,62.78023320615438,183,7.670053314968302,NC,Pacific SW
13,52.11093183421476,54.35759307755253,55.835783517875726,57.68030927445346,60.15724463330998,181,7.540767378299686,NC,Pacific SW
14,52.478425740592286,54.65165846449444,56.18140693287822,58.1305127081455,60.651074063535766,181,7.566026036144111,NC,Pacific SW
15,52.74532869332402,54.95706040628172,56.57737931236787,58.563230368759925,61.23895170873971,181,7.59348498846873,NC,Pacific SW
16,52.217993395321095,54.55119173005991,56.24356564930128,58.230868196193555,61.03841292745817,178,7.637753180028152,NC,Pacific SW
17,52.16045452234545,54.604426051471776,56.345712949543795,58.37279143087688,61.4049362443722,176,7.6896188964469,NC,Pacific SW
18,52.4479150720766,54.95474431587162,56.738234385100355,58.846006876046644,61.98959618990666,176,7.71791183355057,NC,Pacific SW
19,52.178594468066095,55.09721515084236,56.98382726837472,59.11497072255924,62.42922958980372,175,7.759406069198535,NC,Pacific SW
20,52.04033622757873,55.08908103795072,57.05438589550269,59.17416144122289,62.61403128729787,173,7.8061808873005365,NC,Pacific SW
21,51.234389967218995,54.29824744575101,56.24614327634228,58.42980121062618,62.121620175853835,170,7.818212577316828,NC,Pacific SW
22,51.466178472266186,54.652348699961294,56.65114308326258,58.85041294368847,62.638402331965814,170,7.854287888175358,NC,Pacific SW
23,51.39172118589165,54.601982871720466,56.579308573508655,58.76436154501931,62.653961160829795,167,7.917350508308628,NC,Pacific SW
24,51.21944776840501,54.54754897130587,56.67183532581974,59.11088002841596,63.04659403378404,166,7.967074301429863,NC,Pacific SW
25,51.505498736722366,54.87803734365271,57.067018399372714,59.52273151971228,63.620505576384886,166,7.994677953702116,NC,Pacific SW
26,51.42938267807423,55.07801990436343,57.28140084815424,59.91646000082312,64.20699469461474,165.5,8.026408435035364,NC,Pacific SW
27,48.149442831141414,52.27996404617628,54.58222294844056,57.155314752652764,62.89754688745318,162.5,7.896851852512706,NC,Pacific SW
28,48.39159152531971,52.571045215777644,54.969298001188875,57.59850461628553,63.37136336805661,162.5,7.9240339425600705,NC,Pacific SW
29,48.460708061541546,52.60214779773435,54.99997552999419,57.70040310677274,63.39212686423435,160.5,7.981635632996644,NC,Pacific SW
30,48.73506398648073,52.940401872358365,55.34999205728466,58.14834238838996,63.86604711180933,160.5,8.008537228503636,NC,Pacific SW
31,48.52911236460197,52.90523780573293,55.47150261102158,58.260039157269134,64.33426071851987,159.5,8.043558582940378,NC,Pacific SW
32,48.1369694297663,52.49492696105062,55.25113776034206,58.3546277506961,64.8053690908485,156.5,8.086447194913188,NC,Pacific SW
33,48.40729533403326,52.82682839673255,55.58196065099021,58.649635025660686,65.28295911452575,155.5,8.122774415636508,NC,Pacific SW
34,48.67573379953537,53.15119675718867,55.8016474955382,58.97777180713166,65.63000376961642,154.5,8.172575777657636,NC,Pacific SW
35,48.49487860785329,53.47303150169772,56.16871787483578,59.39861863032204,66.1134206504318,154.5,8.19999687310467,NC,Pacific SW
36,48.57765605508509,53.57214204486175,56.33584163651837,59.71469246472566,66.59184871597218,153.5,8.242223620218747,NC,Pacific SW
37,48.570321174462336,53.57484213154778,56.447802446060535,59.790128065489654,66.69923120603877,152,8.276228032612543,NC,Pacific SW
38,48.81130265248672,53.78557934543862,56.77863868912986,60.08805060059835,67.18257536813762,151,8.319987807894666,NC,Pacific SW
39,48.373822970919676,53.34569263486067,56.39666756801549,59.714398116517174,67.64885610239584,149,8.32116583314723,NC,Pacific SW
40,48.38717085870702,53.35647885219805,56.46584690383423,59.86019274775613,68.13069243724713,148,8.355226454985425,NC,Pacific SW
41,48.16657900823708,53.15451413850755,56.29911514697631,59.69078368331668,67.9652642075121,147,8.371760557306835,NC,Pacific SW
42,48.4321426103252,53.478331708564106,56.6887463525006,60.14447701788467,68.38300210431862,147,8.400932356554566,NC,Pacific SW
43,47.79721907397996,52.89098533885124,56.10841754148872,59.61074405988501,68.12335114210171,145,8.42589298511464,NC,Pacific SW
44,48.059357906122905,53.22533764711157,56.48112692443404,60.04265735522377,68.5368254192269,145,8.456183787567696,NC,Pacific SW
45,47.888336642487886,53.20906400497598,56.533486011787865,60.237015506125445,68.843223394729307,144,8.501439164928817,NC,Pacific SW
46,47.756093311783566,53.06664642220813,56.377351841033224,60.10564286127768,68.88288588076293,142,8.545783456265301,NC,Pacific SW
47,47.67440732380803,53.118259757096745,56.559420824243816,60.28939716878814,69.1026331936722,141,8.599382558765335,NC,Pacific SW
48,47.93212410082756,53.5123203256012,56.95490876743789,60.69669391059993,69.59349016095304,141,8.625067389163311,NC,Pacific SW
49,47.081740792641185,52.69731868764134,56.163683076510594,59.98357912181468,70.0522366975955,140,8.589521812033272,NC,Pacific SW
50,46.711898179573474,52.30991699052983,55.792252456943245,59.62086252796216,69.85717441266115,138,8.626650958728785,NC,Pacific SW
0,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,200,7.425729302276445,NE,Northeast
1,60.82590579720431,60.97789766693433,61.08129099261442,61.20683649757302,61.49620566311602,200,7.485004147258445,NE,Northeast
2,61.52489110791703,61.82444690722905,62.03632456057412,62.28278982203045,62.85892472069152,200,7.543289869341459,NE,Northeast
3,62.01616444562506,62.47714782824936,62.79211569040907,63.17004659566419,64.06113088678217,198,7.6306168035116,NE,Northeast
4,62.33848867604923,62.94435639766573,63.39199840394891,63.88284855809502,65.04052707307014,195,7.722645785437349,NE,Northeast
5,62.962442878791755,63.680770387137834,64.21073725037533,64.87656571040984,66.28392365335877,194,7.793834152610829,NE,Northeast
6,63.39956287421701,64.29116480708183,64.93323838333711,65.71825972163667,67.41991580106684,193,7.857966353970362,NE,Northeast
7,64.0791068397201,65.15013267344708,65.90378494108471,66.81166027228451,68.83108021106747,193,7.9157060752910375,NE,Northeast
8,64.52154313318563,65.75745884194093,66.63025228073448,67.65316689733984,69.99330523084052,190,8.02094548609188,NE,Northeast
9,65.20138081258715,66.51552667339656,67.51814098164394,68.69948625545015,71.31637850080857,189,8.089334321169288,NE,Northeast
10,65.88882406301556,67.4025995444369,68.49272116604993,69.82700446190512,72.76308748317705,189,8.147884328224666,NE,Northeast
11,66.43571097634768,68.1547053008818,69.31197829383811,70.80301894982705,74.05443363783557,188,8.220696596287642,NE,Northeast
12,66.8679454751717,68.77710344147393,70.07925736809639,71.65240709573523,75.21393009710057,186,8.3069597035371,NE,Northeast
13,67.37483129148156,69.46449802084595,70.88704183296777,72.57481845067582,76.46489171852409,184,8.399725649820454,NE,Northeast
14,68.06900446763159,70.34475929003816,71.89047860595578,73.71249444993242,77.94446284813972,184,8.458839769905516,NE,Northeast
15,68.76707616496607,71.23072179991084,72.90079386521816,74.85809009926182,79.43673151656763,184,8.517953267520461,NE,Northeast
16,69.14265602758903,71.77738215431897,73.66614134328161,75.63914492737982,80.54445165276947,182,8.603649708969712,NE,Northeast
17,69.41798896499597,72.19521979499264,74.19461105433966,76.29566094975392,81.44001951233699,179,8.704348703670338,NE,Northeast
18,70.11737598984881,73.07794292199785,75.2191041088391,77.4517991671165,82.95243979613944,179,8.766101913127223,NE,Northeast
19,70.52618764645266,73.68698060567951,75.90488710431123,78.27247173888156,84.11267796682087,177,8.855856393542691,NE,Northeast
20,71.13459177055186,74.51361418946004,76.81940770837545,79.32169980868824,85.52011910105176,176,8.933746504338245,NE,Northeast
21,71.74592875959847,75.33806397912083,77.73165723266999,80.38959842950383,86.94115714761097,175,9.016510892220584,NE,Northeast
22,72.44969824799878,76.12694518532996,78.69287440974932,81.42296655794671,88.32242709738959,174,9.089484818062648,NE,Northeast
23,72.85281534979028,76.61868270157697,79.22645519556468,82.20895986487696,89.4819657558779,172,9.189043659073132,NE,Northeast
24,73.30577192921395,77.23248771464453,80.00171466428174,83.07780327089904,90.70677191387479,170,9.287135060806655,NE,Northeast
25,74.01518242953378,78.12579567643338,81.05516900094713,84.25823141859131,92.26583835393902,170,9.346852837352966,NE,Northeast
26,74.5422932262992,78.82115703397993,81.88188167341204,85.22043008245079,93.58655916647571,169,9.423699763908596,NE,Northeast
27,75.17676801825752,79.63849177376767,82.74623756045132,86.31217423627152,95.059005099139,168,9.50810582219809,NE,Northeast
28,75.89295024614275,80.55873714551862,83.7782325883427,87.5087719768716,96.64242492982515,168,9.570033393391183,NE,Northeast
29,76.10326260424424,80.93101945559958,84.21715909792596,88.09738823717876,97.42270267211664,165,9.670844501751432,NE,Northeast
30,76.82005711409596,81.85848256772621,85.24700873471284,89.2891413006127,99.01035231548971,165,9.731219018775317,NE,Northeast
31,77.54025955413525,82.71376532770435,86.3005113367425,90.48746997366264,100.60806352881738,165,9.791536323964646,NE,Northeast
32,78.06522835279017,83.18295551118977,87.05961891590007,91.25964717337341,101.70371032974886,164,9.887664074371468,NE,Northeast
33,78.66380944561716,83.99448272440438,87.96709946813257,92.37528627742728,103.14158463967883,163,9.971175763435436,NE,Northeast
34,79.24402656709987,84.78910170451518,88.84895585080588,93.44960835313266,104.56659149059735,162,10.053912503233116,NE,Northeast
35,79.97157268151027,85.57874540605133,89.89991999457055,94.45394498167249,105.93517360855314,162,10.120474937600452,NE,Northeast
36,80.70241553211993,86.48366130412647,90.9077097165956,95.33029367942913,107.55529571452509,162,10.186941380433813,NE,Northeast
37,81.42481924024418,87.31079943994352,91.47660815930027,96.0902160119072,108.54233794095832,161,10.249225376616756,NE,Northeast
38,81.98081559928306,88.03568018121821,92.37548175826281,97.12022040233708,109.93360975895516,160,10.331481369825969,NE,Northeast
39,82.71897994602354,88.92713159609451,93.34789339672746,98.3310956480008,111.5648557688651,160,10.397614615320796,NE,Northeast
40,83.46035979890623,89.88333048269374,94.46219943963058,99.57132977166577,113.20423909657904,160,10.45769185138968,NE,Northeast
41,84.20493804060277,90.84241898677266,95.56235597486713,100.80448894518756,114.85157484091395,160,10.518446739207363,NE,Northeast
42,84.88001723705472,91.73943540192104,96.58628072863185,101.82285356230673,116.50667799734715,160,10.581650345537096,NE,Northeast
43,85.3806045683306,92.4196544313165,97.43501731485958,102.76272012560142,117.8084318399798,159,10.659809844028132,NE,Northeast
44,86.05357176798917,93.36623245926131,98.51352080424013,103.9156210870321,119.46903271964189,158,10.734580050429098,NE,Northeast
45,86.57705464355048,94.0751827443608,99.353291066212,104.85587653177467,120.81052137326492,157,10.815057789365223,NE,Northeast
46,86.41237821935508,93.70829049017074,99.10910979632594,104.95426828933347,120.43198654481678,155,10.911928779661334,NE,Northeast
47,86.31933796248072,94.18172227017902,99.76379014782194,105.74269116916128,121.57560268277543,154,10.993672889693993,NE,Northeast
48,87.11877558343019,95.12965472560631,100.85251321839112,106.9601202693217,123.23552587007123,154,11.054117321300316,NE,Northeast
49,87.92135079808021,96.08171026218815,101.94115960803258,108.17505554994256,124.90300500751162,154,11.114456883959193,NE,Northeast
50,88.4098434366516,96.67902693569933,102.6470946343309,108.98862715349787,126.10606419380635,153,11.190447108426971,NE,Northeast
0,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,200,7.425729302276445,OC,Pacific SW
1,59.8235667136378,59.92581940340066,59.98828994662143,60.04207928048079,60.20146995005263,199,7.434594678981545,OC,Pacific SW
2,59.96371405222964,60.173365979451745,60.29376650259087,60.40107348934468,60.72093591462745,198,7.472512196561128,OC,Pacific SW
3,59.92145451703779,60.27658432846357,60.45485959269696,60.6463708033023,61.05516053141968,195,7.543910743837408,OC,Pacific SW
4,59.625553907318526,60.05620164964151,60.30442555528846,60.536581062849926,61.047094213660564,191,7.60985478910937,OC,Pacific SW
5,59.14357039114083,59.606804919476055,59.957023700403155,60.238130506096994,61.13389847706367,188,7.639484283067604,OC,Pacific SW
6,56.97456475803908,57.55840040166048,57.9989020008024,58.46523445168696,59.619712027127626,185,7.572436897520236,OC,Pacific SW
7,57.16149587527623,57.89104822733949,58.39903911276781,58.846193950633136,60.16940152393884,184,7.621488429653056,OC,Pacific SW
8,56.468532266670245,57.305879164386354,57.850244120843605,58.34318359835934,60.05392046043255,180,7.677359282653901,OC,Pacific SW
9,56.90270474399692,57.78585915146995,58.4615585473073,58.94857112179265,60.911887458382154,179,7.724493640125653,OC,Pacific SW
10,57.20918462936957,58.229108235384864,58.99284245094782,59.57633225496849,61.621013818093004,178,7.770533480543155,OC,Pacific SW
11,57.583759366876556,58.70828480138262,59.51854371396732,60.109476235719434,62.119540570337236,177,7.824967482543668,OC,Pacific SW
12,56.629873634955246,57.99764581820558,58.89342028356023,59.81043631357673,62.207828701508156,174,7.873776928090809,OC,Pacific SW
13,53.64669865530594,55.485978854302225,56.890173461081744,59.183927411304204,62.76485054174353,171,7.80734131885807,OC,Pacific SW
14,54.174541623341725,56.07451129038803,57.51648254996725,59.77936997598547,63.45052129885157,171,7.854673907606146,OC,Pacific SW
15,54.70585531374884,56.69765946880344,58.132967007575175,60.43924347185701,64.08948231769517,171,7.901425808935231,OC,Pacific SW
16,54.236760569776344,56.357022596380034,57.824655000101544,60.039740973987946,63.922607583904714,167,7.967180133996866,OC,Pacific SW
17,54.29800164424819,56.570498780661254,58.05944492946722,60.32751097281876,64.18775853766887,164,8.057874976085673,OC,Pacific SW
18,54.73683387544589,57.122338530152014,58.68782448889857,61.09690393413696,64.83547585152517,164,8.102247079188004,OC,Pacific SW
19,54.46865000285134,56.90622492508773,58.513057749282524,61.00500269991814,65.3302520603055,160,8.191612191093341,OC,Pacific SW
20,54.39205298285362,56.86936800973879,58.5038722936886,61.08033187761921,65.52303786958429,157,8.265753771812088,OC,Pacific SW
21,53.75492915735239,56.2959796344377,57.888036758681594,60.53832123036146,64.85877417328871,154,8.294147855590904,OC,Pacific SW
22,54.197247823021506,56.792115658745956,58.425085607560064,61.147121161821936,65.50546782274786,153,8.35594750403913,OC,Pacific SW
23,54.30186741632007,56.98253487488634,58.57330244574936,61.36936468201274,65.63953173842508,150,8.453346359050707,OC,Pacific SW
24,53.94564632640195,56.9216005113493,58.614868622183735,61.40975699151841,66.11029405246258,148,8.515558367242505,OC,Pacific SW
25,54.39354955737694,57.49165660481685,59.21146410448993,62.07346840846405,66.74777797215151,148,8.55891556691737,OC,Pacific SW
26,54.45611403986008,57.65388466646472,59.388085463432134,62.33119055113083,67.20627109346732,146,8.629541153068786,OC,Pacific SW
27,50.976027850181026,54.16822771240901,56.27492454000352,58.36554903956746,64.49975201212003,143.5,8.454879555110704,OC,Pacific SW
28,51.30945011114924,54.41882640943078,56.642600282969326,58.907308644892694,65.36268459676744,143,8.498735652549,OC,Pacific SW
29,51.49599586513711,54.6911414584488,56.988829477227895,59.23228697121627,65.86468002395529,142,8.55260198545551,OC,Pacific SW
30,51.908129775657144,55.23691578309953,57.58947945051003,59.88745654771818,66.60026372455658,142,8.598406392950126,OC,Pacific SW
31,51.78311024885896,55.243554330079064,57.709485979471765,59.877307137098626,66.98832961820811,140,8.660253617281056,OC,Pacific SW
32,51.459364790650994,54.98035400189163,57.40020495980964,59.58941286263413,66.76520117893146,137,8.735281977201845,OC,Pacific SW
33,51.85145780876603,55.526304208933475,57.91603179856011,60.22477975632383,67.40558481438596,137,8.782725422338043,OC,Pacific SW
34,52.231841740865185,55.93671620554143,58.450131955227015,60.8415986810722,68.0315652068727,137,8.842834646086523,OC,Pacific SW
35,52.14904098702975,55.96045535558659,58.7329558486059,61.04900535383867,68.76668467972561,136,8.880271158938779,OC,Pacific SW
36,52.34169430065447,56.31189407532625,59.07080263928723,61.4424447185861,69.21340854468723,135,8.941583266936767,OC,Pacific SW
37,52.43069463913895,56.545870010331775,59.27448629338308,61.72581657351193,69.56455405158441,134,8.995716221141755,OC,Pacific SW
38,52.789061061219584,57.121099116553474,59.78014115170819,62.261807856319216,70.17054974474817,133,9.066024419088663,OC,Pacific SW
39,52.42634670807917,56.75280154720093,59.558109350868094,62.038570047138144,69.96176670601389,132,9.080322537817128,OC,Pacific SW
40,52.52846256405617,56.928680777293934,59.79642947308637,62.34217298745863,70.31796477338104,131,9.135664669311616,OC,Pacific SW
41,52.38928910451286,56.927894697271505,59.78461374041947,62.35992343840557,70.32069844707455,130,9.16969396463234,OC,Pacific SW
42,52.77891742635859,57.48328519558197,60.33663957619021,63.01416198774928,70.97205299381397,130,9.215025033271552,OC,Pacific SW
43,52.17741224203142,56.9684100149666,59.77971579073911,62.50388357204134,70.43559137445072,127,9.2810407430029,OC,Pacific SW
44,52.56281730016075,57.515643988514746,60.33084933011746,63.165013081799636,71.08405134640529,127,9.324800193159769,OC,Pacific SW
45,52.46223383102282,57.21218853119533,60.2982975753602,63.20086310463376,71.0412975906976,125,9.391028063253565,OC,Pacific SW
46,52.408421234975364,57.174716908047195,60.374835481554115,63.33171200538299,71.10001099691443,123,9.477440629689333,OC,Pacific SW
47,52.404768442102615,57.36669088660031,60.48851680813533,63.51845131251138,71.43623237097121,121,9.566748508064721,OC,Pacific SW
48,52.78527649589429,57.90439805501679,61.03243851309641,64.15102089020334,72.1756720908693,121,9.607599023482122,OC,Pacific SW
49,51.961247559135764,57.05597526646798,60.23084028027988,63.39304196573791,71.47116493842451,120,9.584257773423412,OC,Pacific SW
50,51.6591266669323,56.826180380636245,59.986698577557576,63.17141991192133,71.3078745046952,118,9.644672856339842,OC,Pacific SW
0,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,200,7.425729302276445,ON,Lake States
1,60.1047463966144,60.291555408594064,60.75880933153286,61.6850686415915,72.9107740675347,200,7.467324648724105,ON,Lake States
2,60.15920293221737,60.450467829038814,61.461858045009635,63.265757143947,87.31495904878282,200,7.508151155355449,ON,Lake States
3,59.85404176193809,60.39455207530359,61.80320587857173,64.54276174626908,102.38094653359158,197,7.580340531162975,ON,Lake States
4,59.57492544237349,60.20285577403204,62.11885264741555,65.77438091965573,118.58870188180533,194,7.657496793368651,ON,Lake States
5,59.5085447283262,60.22887421172662,62.70844607330069,67.29558163621608,136.3602409486649,193,7.709013484603906,ON,Lake States
6,59.29174803359883,60.190669812195566,63.18842728440231,68.66638645419701,154.56927627240427,192,7.7603453699015095,ON,Lake States
7,59.29625758022369,60.30493720409606,63.86708410776393,70.29504442920476,174.18347467060903,192,7.803325337078542,ON,Lake States
8,59.09710143363525,60.2892942936039,64.34652849498445,71.76488247835061,187.07333822139117,189,7.893607516473125,ON,Lake States
9,59.08242695004295,60.38479968891766,64.91885440134703,73.33232131454967,191.04669404548517,188,7.9405813597656465,ON,Lake States
10,59.08513169318967,60.55439570456385,65.63089614167784,75.08960544349105,194.78813377701172,188,7.979392294197264,ON,Lake States
11,58.96478992459589,60.61015525082718,66.19629336015893,76.69563624024755,198.50573133373268,187,8.031028538193123,ON,Lake States
12,58.75068370344642,60.54764255484876,66.63404058046109,78.11095266435919,202.13644158649905,185,8.106306875663327,ON,Lake States
13,58.610183872766264,60.558111423520245,67.15193222903119,79.6811994906493,205.59843862085108,183,8.179784482296999,ON,Lake States
14,58.619118359236644,60.71914883642602,67.84822413339526,81.50428733467261,208.66811828326192,183,8.218938920966515,ON,Lake States
15,58.64375516816027,60.89091686660781,68.54869800770739,83.35502686715348,211.61494573362324,183,8.258126817870956,ON,Lake States
16,58.39035915544779,60.79386118833206,68.93211099463686,84.8153029520495,214.5895367588029,181,8.324288746421757,ON,Lake States
17,58.03581198044866,60.55494646730805,69.14109948603311,86.01868976607177,217.76030034238212,178,8.397680790665401,ON,Lake States
18,58.03840345178125,60.72525540812245,69.84263515155052,87.88720949126254,220.35449908147294,178,8.436736281336895,ON,Lake States
19,57.81795233837347,60.665977508688,70.25549022075661,89.39899034117151,223.06113973913702,176,8.50704552829497,ON,Lake States
20,57.7548832461988,60.7881406735811,70.87183133958933,91.20222203144434,225.59219685893987,175,8.568324861365188,ON,Lake States
21,57.69199215453354,60.814873135628766,71.49079819609636,92.73861089976045,228.0359788408284,174,8.640430343099052,ON,Lake States
22,57.604811036980685,60.884352937752766,72.07545465843319,94.5082345857433,230.3699049379343,173,8.69824864303359,ON,Lake States
23,57.36163777014219,60.69982017627842,72.33981592413511,95.73998091254748,232.7168097148107,170,8.776147894253977,ON,Lake States
24,57.2146810062854,60.67723779295511,72.80467677628627,97.36530057195789,235.01405460373823,168,8.854772258198548,ON,Lake States
25,57.224423347504164,60.838191843588874,73.51496854806014,99.34097483912947,236.96472531235764,168,8.894784833135397,ON,Lake States
26,57.096936133444366,60.86057555351063,74.04207970902642,101.05671382222745,238.94185988843103,167,8.950554711417904,ON,Lake States
27,57.04845518312159,60.970589485505556,74.68863385077374,102.81603638053934,240.92147593852087,166,9.024530194567756,ON,Lake States
28,57.05677276041277,61.134885985877084,75.40659195686787,104.83699123011576,242.66497515190815,166,9.064735765435946,ON,Lake States
29,56.72902090173838,60.93911966855767,75.59613575831128,105.9665526733787,244.70600629793375,163,9.158164569145775,ON,Lake States
30,56.73422249725424,61.10464516165555,76.31491220898167,107.96056668300443,246.32520818929007,163,9.198549370885138,ON,Lake States
31,56.73349163103198,61.25301320999589,77.0373982495286,109.73827909794565,247.89139369689343,163,9.243460318345775,ON,Lake States
32,56.60437386440607,61.175894052781615,77.10891266319994,110.82321950558782,249.50755862618232,160,9.317489344270246,ON,Lake States
33,56.53441854324747,61.25510764029555,77.75734648745313,112.72734362551878,251.10984732912536,159,9.381709121750326,ON,Lake States
34,56.45196104040933,61.32442331239703,78.38917605665452,114.62251371051768,252.64835975027245,158,9.452150369387553,ON,Lake States
35,56.45179479447317,61.38933057269415,78.97615047028275,116.45137252091371,254.01473715557472,156.5,9.505259624764163,ON,Lake States
36,56.37659172199683,61.484352907110825,79.38872746592051,118.14823718146033,255.50670920338132,156,9.552141095013386,ON,Lake States
37,56.090410873729176,61.463716316363346,79.66456531548943,119.47870859162049,256.7862393642355,155,9.60703811111921,ON,Lake States
38,56.0423401375295,61.491832338285285,80.27951151992704,121.34256588129942,258.14032024995566,154,9.67104447996827,ON,Lake States
39,55.93574054296544,61.63773416609009,80.65608676279766,122.81471934784265,259.34362655977446,153,9.730977913145573,ON,Lake States
40,55.96575732697008,61.783832204406814,81.40270053044831,124.93285779351078,260.50469641361224,153,9.775547253431103,ON,Lake States
41,55.99578375325788,61.9320945327167,82.15278833883771,127.06666071783764,261.63219508900846,153,9.816408078534383,ON,Lake States
42,56.02581982083876,62.0879252595569,82.70043209731745,128.95624103928856,262.9146280404587,152,9.869545920376282,ON,Lake States
43,55.91626872603075,62.08092603498815,83.22957023009312,130.7130403338807,264.06558132640237,151,9.930746934241846,ON,Lake States
44,55.901546566182,62.22834564798541,83.984510966986,132.8769807415132,265.26887300129124,151,9.985797682243684,ON,Lake States
45,55.7837646082711,62.237553071938024,84.55329086027365,134.7442996186812,266.3717541622295,150,10.050339345787474,ON,Lake States
46,55.081337561395486,61.65978121677799,83.9338072410033,134.51871377158344,267.3877080302019,146,10.128317210054579,ON,Lake States
47,54.72992277880352,61.52350790144367,83.91840358510206,135.23145318577767,268.37787667702213,143,10.185849299621337,ON,Lake States
48,54.758973360974814,61.66724253685055,84.51968797395067,136.98652372566107,269.345243376786,143,10.230940067511172,ON,Lake States
49,54.78803315714873,61.811166153372504,85.26382856799347,139.12928656928042,270.2348900015771,143,10.276025143789454,ON,Lake States
50,54.646079566509435,61.75203605840834,85.70664595049364,140.72978466688275,271.1705484050403,142,10.335782052889542,ON,Lake States
0,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,200,7.425729302276445,OP,Central Plains
1,60.57789860359249,60.67841969665309,60.72473800830955,60.776969546732964,60.87010685928955,200,7.461264228724399,OP,Central Plains
2,60.73163130865953,60.95826859988796,61.116843725643804,61.26812578065224,61.509033872300854,199,7.4946186410855695,OP,Central Plains
3,60.87843607363561,61.31709551362819,61.518992925294825,61.71202753711546,61.99943170992436,198,7.55284923194612,OP,Central Plains
4,60.57215928413001,61.037803063625525,61.275294972842794,61.520714334590224,61.863353383908226,194,7.6078830122059555,OP,Central Plains
5,60.794826867275944,61.47544185187745,61.72621339283325,62.01077138022041,62.424713375180154,193,7.654423374229744,OP,Central Plains
6,60.96492013166892,61.75613532154373,62.06023103132977,62.38445456102939,62.879200336420695,192,7.693817301258184,OP,Central Plains
7,61.18000186875144,62.11889727454509,62.508222787793855,62.91343254070569,63.492805267760545,191,7.733453742844362,OP,Central Plains
8,61.394158640316185,62.363942539895525,62.796352295262444,63.26755652425667,63.9260489676815,188,7.817626175584314,OP,Central Plains
9,61.81739025872288,62.87341962129419,63.34338972016436,63.87583300853437,64.6160138653093,188,7.855849896748689,OP,Central Plains
10,62.24244439058525,63.37577389755697,63.9298522103426,64.54910666249084,65.36850196150618,188,7.892166701943005,OP,Central Plains
11,62.533831350218264,63.80723280209365,64.35974643239445,65.0451208918696,65.97866516371907,187,7.939940745135386,OP,Central Plains
12,62.33380678599261,63.80276294462064,64.41667476796292,65.23174019867105,66.22682866306258,184,7.9965653851226435,OP,Central Plains
13,62.59663042413381,64.18188510709423,64.84256969804323,65.71137435204399,66.78542741220751,182,8.063265418130737,OP,Central Plains
14,63.020248643155114,64.72115613408782,65.42677015380767,66.32964970152949,67.52709512795637,182,8.098847358154064,OP,Central Plains
15,63.445643719636905,65.27193599232046,66.0412959509544,66.95821734738873,68.2684626441839,182,8.13456708291768,OP,Central Plains
16,63.08220199814881,64.94663224204403,65.8132903034572,66.77418314553123,68.10309746904359,179,8.186602548598936,OP,Central Plains
17,63.07256775364918,65.05615695302288,65.97393356168806,67.04094294255509,68.36946969853143,176,8.263681101661707,OP,Central Plains
18,63.49303713943705,65.54731690869826,66.55383968856634,67.69825049768136,69.1048682007771,176,8.300359625009985,OP,Central Plains
19,63.665397158813086,65.83538337027568,66.84399044920939,68.06093070326588,69.58222006839684,174,8.366366808139665,OP,Central Plains
20,63.69902327297893,65.98291797894888,67.00446974980862,68.24746870812169,69.90942411440109,172,8.42394750610423,OP,Central Plains
21,63.49323822863698,65.94571849360017,67.04133240784434,68.48703337445579,70.14976427954223,170,8.476212297308418,OP,Central Plains
22,63.937537904819905,66.45491502281499,67.56104394628244,69.09643750092721,70.91240353875232,170,8.523122683964258,OP,Central Plains
23,63.94332283212975,66.41885543162688,67.59396472956408,69.16178806412904,71.09642410336163,167,8.602397524578414,OP,Central Plains
24,63.9663491737662,66.72232140838523,67.93297047210845,69.56730123335359,71.6130112153629,165,8.677092465799557,OP,Central Plains
25,64.48672266158893,67.2413197264554,68.50254936277261,70.17589899066277,72.33659112774767,165,8.713129196421512,OP,Central Plains
26,64.57428918574095,67.58300184673891,68.91299337139912,70.61972205811969,72.86131901335656,164,8.766324293689983,OP,Central Plains
27,65.095348633083,68.04502520012883,69.40358183767017,71.2010720534299,73.49756230049563,163,8.825267141566398,OP,Central Plains
28,65.61901791712481,68.55309924418498,69.9722891631487,71.82872976252953,74.21503995162394,163,8.86240942832653,OP,Central Plains
29,65.68062562339676,68.69130620652878,70.15972077304292,72.07677605610519,74.4946064809481,161,8.932487982778962,OP,Central Plains
30,66.09960709741911,69.22677731710354,70.74134151712883,72.70369160046921,75.2138691374981,161,8.970130056384786,OP,Central Plains
31,66.22630481256279,69.3989738844142,70.98346407162364,73.0109215926704,75.60368120885255,160,9.017868569756683,OP,Central Plains
32,65.9146194141396,69.40674503645641,70.95295200251897,73.14150019885636,75.85674044935105,158,9.08094944611885,OP,Central Plains
33,66.38519829419393,69.83423003322919,71.44867763007866,73.65966869982172,76.52649432116344,157,9.140872478503898,OP,Central Plains
34,66.84249062077197,70.2492105783017,71.90965976321337,74.18522680479039,77.18307933190202,156,9.200482675195069,OP,Central Plains
35,67.2876898882346,70.77417429803494,72.46905048634093,74.83020384110203,77.95615812671967,156,9.237399243216437,OP,Central Plains
